,date,open,high,low,close,volume
94727,202309210955,33565,33570,33545,33555,35592
94728,202309211000,33550,33565,33540,33565,15013
94794,202309220905,33005,33080,33005,33010,190967
94795,202309220910,33010,33090,32990,33085,105021
94796,202309220915,33085,33085,33000,33010,96784
94797,202309220920,33010,33030,32980,33010,182067
94798,202309220925,33010,33050,33000,33015,119666
94799,202309220930,33015,33020,32960,32965,82924
94800,202309220935,32965,32980,32930,32980,90870
94801,202309220940,32980,33060,32965,33045,59066
94802,202309220945,33045,33050,33000,33000,67251
94803,202309220950,32995,33005,32960,32980,83096
94804,202309220955,32995,33045,32995,33045,55068
94805,202309221000,33040,33060,33030,33055,31311
94871,202309250905,33105,33200,33105,33180,91687
94872,202309250910,33190,33205,33160,33190,9979
94873,202309250915,33200,33215,33115,33115,26649
94874,202309250920,33125,33175,33100,33175,48312
94875,202309250925,33175,33255,33165,33245,57943
94876,202309250930,33245,33290,33235,33245,88233
94877,202309250935,33245,33255,33220,33225,38555
94878,202309250940,33225,33265,33200,33200,33166
94879,202309250945,33195,33210,33160,33165,23372
94880,202309250950,33165,33225,33160,33205,37048
94881,202309250955,33205,33270,33200,33260,32782
94882,202309251000,33265,33290,33245,33255,27779
94948,202309260905,33230,33240,33150,33165,247869
94949,202309260910,33175,33185,33145,33145,299975
94950,202309260915,33145,33145,33060,33060,220705
94951,202309260920,33060,33060,32980,32990,340320
94952,202309260925,32995,32995,32940,32940,386660
94953,202309260930,32935,32965,32885,32895,287532
94954,202309260935,32900,32930,32890,32900,403453
94955,202309260940,32895,32895,32860,32865,304896
94956,202309260945,32875,32900,32870,32895,96520
94957,202309260950,32895,32905,32870,32875,326700
94958,202309260955,32870,32885,32840,32870,287751
94959,202309261000,32870,32880,32835,32845,213909
95025,202309270905,32620,32735,32595,32725,108750
95026,202309270910,32735,32780,32715,32770,76484
95027,202309270915,32770,32820,32745,32800,68052
95028,202309270920,32810,32810,32725,32760,92662
95029,202309270925,32760,32770,32675,32695,326761
95030,202309270930,32690,32710,32645,32660,50010
95031,202309270935,32670,32735,32660,32720,16997
95032,202309270940,32725,32750,32695,32740,21881
95033,202309270945,32740,32745,32675,32675,42696
95034,202309270950,32680,32720,32670,32720,19662
95035,202309270955,32720,32725,32680,32685,51962
95036,202309271000,32685,32705,32650,32660,50085
95102,202310040905,32480,32480,32190,32225,448740
95103,202310040910,32220,32295,32175,32235,367452
95104,202310040915,32230,32230,32160,32180,337034
95105,202310040920,32175,32220,32140,32220,363323
95106,202310040925,32220,32225,32170,32180,362986
95107,202310040930,32180,32185,32130,32150,309010
95108,202310040935,32150,32155,32090,32115,237027
95109,202310040940,32120,32130,32070,32130,262047
95110,202310040945,32130,32140,32095,32100,115781
95111,202310040950,32100,32110,32080,32110,133908
95112,202310040955,32110,32120,32035,32035,152234
95113,202310041000,32030,32055,32030,32040,39095
95179,202310050905,32235,32245,32165,32170,113087
95180,202310050910,32165,32240,32155,32175,60279
95181,202310050915,32170,32190,32115,32120,79673
95182,202310050920,32120,32150,32105,32125,128781
95183,202310050925,32125,32125,32050,32070,92443
95184,202310050930,32065,32080,32005,32005,77238
95185,202310050935,32010,32075,32010,32055,124615
95186,202310050940,32055,32060,32000,32000,111941
95187,202310050945,32000,32035,32000,32025,36915
95188,202310050950,32030,32080,32005,32065,49374
95189,202310050955,32065,32095,32050,32095,39319
95190,202310051000,32095,32100,32060,32075,30516
95256,202310060905,32060,32200,32060,32100,125253
95257,202310060910,32100,32145,32065,32125,100408
95258,202310060915,32120,32155,32095,32135,75786
95259,202310060920,32135,32180,32120,32175,93798
95260,202310060925,32175,32225,32150,32165,95848
95261,202310060930,32165,32175,32115,32155,90578
95262,202310060935,32155,32155,32095,32115,97408
95263,202310060940,32115,32140,32095,32105,77716
95264,202310060945,32095,32110,32050,32065,46261
95265,202310060950,32070,32145,32065,32140,80405
95266,202310060955,32135,32155,32130,32145,20157
95267,202310061000,32155,32175,32135,32135,24963
95333,202310100905,32405,32510,32405,32460,135787
95334,202310100910,32470,32515,32465,32515,130642
95335,202310100915,32520,32555,32510,32550,81908
95336,202310100920,32550,32630,32550,32625,80662
95337,202310100925,32625,32665,32620,32640,40262
95338,202310100930,32650,32655,32630,32645,32315
95339,202310100935,32650,32665,32640,32645,17958
95340,202310100940,32645,32645,32610,32635,32977
95341,202310100945,32640,32640,32620,32630,31831
95342,202310100950,32625,32630,32590,32595,52500
95343,202310100955,32600,32600,32540,32560,44736
95344,202310101000,32560,32565,32535,32550,30932
95410,202310110905,32595,32700,32590,32695,232468
95411,202310110910,32700,32765,32690,32735,140223
95412,202310110915,32735,32745,32710,32710,66695
95413,202310110920,32715,32725,32665,32690,62641
95414,202310110925,32685,32705,32630,32675,90009
95415,202310110930,32670,32730,32655,32725,89790
95416,202310110935,32720,32780,32720,32750,87744
95417,202310110940,32750,32765,32730,32755,21790
95418,202310110945,32760,32760,32740,32755,22260
95419,202310110950,32755,32775,32750,32765,30310
95420,202310110955,32760,32790,32750,32755,48834
95421,202310111000,32755,32765,32730,32735,177005
95487,202310120905,32865,32945,32865,32910,208724
95488,202310120910,32910,33020,32905,33020,190414
95489,202310120915,33025,33025,32910,32910,101031
95490,202310120920,32910,32945,32910,32930,52490
95491,202310120925,32925,32985,32920,32975,51256
95492,202310120930,32975,32975,32945,32960,74422
95493,202310120935,32960,32995,32960,32980,67092
95494,202310120940,32975,32990,32960,32965,60444
95495,202310120945,32965,32995,32965,32980,82852
95496,202310120950,32985,33030,32985,33025,37217
95497,202310120955,33020,33035,33005,33025,9460
95498,202310121000,33030,33045,33020,33040,18452
95564,202310130905,32755,32790,32685,32780,141672
95565,202310130910,32780,32835,32765,32810,95832
95566,202310130915,32810,32875,32805,32875,32169
95567,202310130920,32875,32880,32805,32830,15466
95568,202310130925,32825,32825,32780,32785,25870
95569,202310130930,32780,32815,32755,32790,110145
95570,202310130935,32795,32840,32775,32830,89450
95571,202310130940,32830,32830,32740,32755,32690
95572,202310130945,32750,32815,32750,32795,54111
95573,202310130950,32795,32840,32790,32825,24273
95574,202310130955,32820,32825,32805,32805,31939
95575,202310131000,32805,32830,32785,32830,43941
95641,202310160905,32610,32690,32595,32650,82767
95642,202310160910,32650,32720,32630,32715,54766
95643,202310160915,32720,32755,32710,32720,25268
95644,202310160920,32720,32725,32635,32640,28427
95645,202310160925,32640,32665,32625,32635,13686
95646,202310160930,32635,32675,32610,32670,24795
95647,202310160935,32675,32695,32660,32690,28199
95648,202310160940,32685,32690,32625,32635,25234
95649,202310160945,32635,32635,32570,32570,37445
95650,202310160950,32570,32570,32535,32555,57211
95651,202310160955,32560,32590,32550,32590,48178
95652,202310161000,32590,32595,32555,32585,27496
95718,202310170905,32750,32805,32680,32730,106069
95719,202310170910,32735,32820,32730,32780,84647
95720,202310170915,32785,32820,32745,32755,40206
95721,202310170920,32755,32815,32745,32800,70465
95722,202310170925,32800,32815,32770,32815,67794
95723,202310170930,32815,32815,32770,32780,35637
95724,202310170935,32785,32795,32740,32740,22277
95725,202310170940,32735,32740,32705,32725,22099
95726,202310170945,32730,32740,32715,32725,25077
95727,202310170950,32725,32740,32705,32740,48385
95728,202310170955,32745,32750,32685,32710,21475
95729,202310171000,32710,32750,32700,32750,19829
95795,202310180905,32835,32895,32825,32860,39712
95796,202310180910,32870,32915,32855,32895,93958
95797,202310180915,32895,32930,32865,32865,82252
95798,202310180920,32860,32895,32835,32890,80174
95799,202310180925,32895,32915,32890,32900,101525
95800,202310180930,32900,32945,32900,32905,102607
95801,202310180935,32910,32980,32900,32970,13756
95802,202310180940,32975,32995,32915,32925,24475
95803,202310180945,32920,32975,32915,32970,15568
95804,202310180950,32970,33000,32935,32990,19367
95805,202310180955,32980,32990,32940,32940,8985
95806,202310181000,32945,32955,32915,32915,19885
95872,202310190905,32635,32660,32555,32560,158903
95873,202310190910,32560,32575,32525,32535,38372
95874,202310190915,32530,32560,32515,32515,46838
95875,202310190920,32520,32560,32505,32560,40418
95876,202310190925,32560,32565,32515,32515,36927
95877,202310190930,32515,32550,32505,32545,18657
95878,202310190935,32545,32545,32515,32525,9495
95879,202310190940,32515,32555,32510,32540,55013
95880,202310190945,32540,32570,32535,32560,43132
95881,202310190950,32560,32585,32545,32570,64762
95882,202310190955,32575,32625,32575,32600,91836
95883,202310191000,32610,32630,32605,32610,34597
95949,202310200905,32175,32200,32100,32145,210079
95950,202310200910,32140,32145,32060,32065,125951
95951,202310200915,32065,32075,32010,32025,160917
95952,202310200920,32025,32030,31935,31955,262764
95953,202310200925,31955,31980,31945,31980,43198
95954,202310200930,31980,31985,31945,31965,56338
95955,202310200935,31965,31965,31870,31905,142139
95956,202310200940,31910,31940,31890,31890,133664
95957,202310200945,31895,31900,31875,31880,109516
95958,202310200950,31875,31890,31830,31835,78819
95959,202310200955,31835,31875,31825,31870,33823
95960,202310201000,31875,31875,31840,31875,144792
96026,202310230905,31905,31935,31865,31885,154867
96027,202310230910,31880,31930,31835,31930,107636
96028,202310230915,31925,31985,31910,31980,73177
96029,202310230920,31980,31980,31870,31875,71216
96030,202310230925,31865,31915,31840,31845,70365
96031,202310230930,31845,31865,31800,31840,87897
96032,202310230935,31845,31915,31825,31910,57427
96033,202310230940,31910,31960,31910,31960,31165
96034,202310230945,31960,31965,31900,31900,44417
96035,202310230950,31905,31955,31890,31910,60248
96036,202310230955,31910,31940,31900,31925,14066
96037,202310231000,31930,31965,31920,31945,26650
96103,202310240905,31920,31960,31870,31880,115769
96104,202310240910,31870,31885,31820,31845,72329
96105,202310240915,31850,31885,31835,31855,52158
