,date,y_volume_0905,y_volume_0910,y_volume_0915,y_volume_0920,y_volume_0925,y_volume_0930,y_volume_0935,y_volume_0940,y_volume_0945,y_volume_0950,y_volume_0955,y_volume_1000,y_volume_1005,y_volume_1010,y_volume_1015,y_volume_1020,y_volume_1025,y_volume_1030,y_volume_1035,y_volume_1040,y_volume_1045,y_volume_1050,y_volume_1055,y_volume_1100,y_volume_1105,y_volume_1110,y_volume_1115,y_volume_1120,y_volume_1125,y_volume_1130,y_volume_1135,y_volume_1140,y_volume_1145,y_volume_1150,y_volume_1155,y_volume_1200,y_volume_1205,y_volume_1210,y_volume_1215,y_volume_1220,y_volume_1225,y_volume_1230,y_volume_1235,y_volume_1240,y_volume_1245,y_volume_1250,y_volume_1255,y_volume_1300,y_volume_1305,y_volume_1310,y_volume_1315,y_volume_1320,y_volume_1325,y_volume_1330,y_volume_1335,y_volume_1340,y_volume_1345,y_volume_1350,y_volume_1355,y_volume_1400,y_volume_1405,y_volume_1410,y_volume_1415,y_volume_1420,y_volume_1425,y_volume_1430,y_volume_1435,y_volume_1440,y_volume_1445,y_volume_1450,y_volume_1455,y_volume_1500,y_volume_1505,y_volume_1510,y_volume_1515,y_volume_1520,y_volume_1530
1150,20230616,94726,43737,25990,30189,42098,48339,51601,36270,30776,5740,22142,24260,18947,21100,49579,87860,32198,61532,24797,17583,23301,20453,69153,18230,70635,18572,50449,31265,21121,37976,9650,22797,12082,356339,180844,27688,64060,17891,3172,10145,6135,22422,23469,564,10096,34778,60005,8339,14180,2909,22906,22517,4626,22257,21720,32542,7641,6308,21241,7612,13763,26304,9812,17006,16245,30282,5081,5339,16172,30328,27686,20355,15254,17571,24834,32232,98250
1151,20230619,57887,13557,19813,32716,18883,9170,38311,21021,3620,6384,7199,3220,7112,8862,3503,33960,40143,36518,11547,7448,39071,9227,24692,6865,5466,3398,8048,11751,9937,6497,3529,11812,36557,26642,11514,20375,27196,14756,12945,9815,15961,8962,8993,17991,32381,26239,7137,8257,22312,14017,12746,5499,15343,23770,13199,27858,3297,5581,4880,2759,8329,5156,6355,11550,5509,17727,19787,12218,15054,19019,14278,19651,8804,18610,14357,29921,50964
1152,20230620,39602,13163,81138,26106,31675,25395,47123,16383,22228,26968,53128,38201,47256,30850,12757,11025,20397,4609,36269,12040,7738,11326,3886,10850,5308,4731,2661,6519,4201,1679,2120,4619,20608,6223,4691,17781,11339,11111,8850,21265,6765,4560,4199,10565,12180,12285,9264,7159,43873,6115,10117,6108,7842,17277,22314,2173,24632,36607,8179,4263,11022,17116,29231,12315,43589,18457,20154,30273,16971,11103,9509,74738,42494,83653,87557,76541,50850
1153,20230621,54215,45550,97272,38184,41188,17239,58012,46960,17069,47709,39059,17097,11537,10817,9741,54826,25826,16559,20906,6833,11733,7962,21482,22045,13132,14485,32934,16492,24588,24921,3132,7504,4317,10094,9715,7108,6375,17537,8507,10065,5905,25459,18255,37704,47269,25266,34398,25381,6538,10488,6726,9163,9271,11788,34657,8702,9479,12488,15241,10478,15130,9863,14007,15295,26456,13284,28110,28997,20698,16643,12010,35606,25708,14873,150466,164512,56429
1154,20230622,60835,35041,29745,63555,16861,11341,17174,37601,10445,6928,27758,6717,21625,25203,44773,20186,2616,5692,6208,4113,9847,17857,18744,15614,16175,13169,14122,4003,4809,3233,8262,4546,8282,8461,2792,3075,2605,3036,1925,6365,6224,2073,2718,1243,2876,3623,40436,18166,9493,4623,6398,1850,2495,11603,4649,10963,12870,4569,11286,3951,2015,12411,14622,48543,59740,15754,6717,8712,5420,6914,14644,33471,29033,121601,122483,38701,75518
1155,20230623,107742,230066,145123,55500,63520,74607,75868,49398,18393,12963,11100,23993,9069,16853,23282,33090,7132,30120,50723,17820,45584,141833,31156,67555,78676,17531,13429,3704,12473,23629,20567,11580,17069,9714,9112,16594,4173,6694,5488,5871,4177,29829,17332,6358,21605,12685,4497,5370,5231,28170,50269,10911,15592,31463,26065,13512,18688,10223,26079,18968,16691,26338,22819,9186,8072,16811,6194,9632,39578,8531,18212,6977,12161,10414,166229,182315,48904
1156,20230626,36670,30405,13745,57928,12094,8496,49983,32331,35654,19107,33235,55016,20027,15066,10219,14459,30728,24131,27284,49177,7848,7025,8534,3898,7358,14377,6875,3502,2919,11357,2720,14968,11585,17149,10655,6279,4278,4195,7494,3742,3544,11253,4904,14034,1171,2471,10576,6286,8411,15166,13002,1538,50493,5614,7464,5475,4021,7913,3511,4055,16448,9887,2454,3802,32391,8157,7542,6631,15818,13065,9607,3205,13985,10823,10036,17333,46130
1157,20230627,146847,100869,211374,37009,133343,59620,53822,16140,18377,13797,61321,7126,19335,24078,12165,15540,46517,15888,43891,51166,58452,83270,31198,23062,14424,12341,25013,13277,7941,14030,13708,9009,14832,7784,12207,13557,11050,1759,19989,8880,7464,10112,14865,9303,3654,4823,11801,20824,11038,11843,11029,7450,2584,9916,9007,1548,4541,1387,14636,3659,5818,5446,2428,6648,5695,14157,9148,47538,3018,2397,13554,15853,7956,4806,15354,10066,50850
1158,20230628,112410,35152,75933,61035,53213,24163,43362,80299,45600,40388,49553,15382,23947,69057,41660,73628,39801,32400,27087,16602,11974,18911,6489,19997,15765,27632,32047,23114,8974,18665,8305,33522,23258,27901,12049,16244,10129,11405,12225,9848,10383,14683,9421,16193,16296,12538,15437,15698,14882,24269,18589,17672,17057,16492,11023,12942,48058,14096,8198,15894,16336,27443,20439,17074,13867,13149,16217,22161,47617,49900,44661,48551,52516,76401,60478,154301,32173
1159,20230629,102850,129994,113889,14778,16487,15857,56700,15822,57124,56206,21748,22817,36237,10434,10894,18783,26042,32334,13883,14852,7788,5488,7549,17005,33589,43151,30926,12905,16669,25513,36722,23799,29505,48502,43834,43189,26166,33619,30210,27869,30483,20923,19059,34661,22350,10763,11262,25518,19932,13195,17353,25486,17527,12145,15448,66721,26188,9602,12747,11847,10514,12937,10948,10069,9590,20573,43160,15847,12015,31333,19698,48020,46722,57701,23035,9783,28706
1160,20230630,77534,125690,111320,46354,71142,84814,37729,78601,156772,40932,33117,77884,77490,34185,27725,22658,54328,13056,26849,71711,66981,58030,27465,48617,37347,43630,24175,32698,34077,18215,38061,39514,30343,15543,17996,16588,38800,39619,34921,11711,15163,18635,17874,15682,12415,12432,69134,18453,19145,17044,27147,19078,36373,29556,14310,12496,65609,21647,7880,20347,24310,12762,11530,14106,42086,35947,26976,24113,12132,16352,42990,17140,21772,39338,20882,50307,83748
1161,20230703,172915,68275,27706,53439,28728,24673,32555,33661,18714,15689,8837,23696,7587,36501,9803,38740,82043,63002,45368,26289,36733,132736,92882,25941,27038,7754,2781,6529,10271,13750,16420,8557,36439,3644,4750,15689,13960,11215,8223,12047,16986,14079,28791,18023,12521,3316,59117,13639,13960,7203,6054,7780,6894,14205,23021,30133,27216,68132,43681,31385,32571,34591,33733,46560,33353,26761,19977,29432,31278,28079,203441,41514,208799,33753,6940,70422,36079
1162,20230704,46817,55278,49957,18929,44618,18802,32733,27776,47450,34143,53721,48287,46483,42186,24909,38322,31648,39055,38402,36389,46749,20656,34912,22630,47673,27021,23490,35330,42759,28529,61516,24877,27593,21617,13050,12355,18784,23081,34782,23372,35918,13301,21978,59141,28062,36000,54788,11472,23054,16126,32688,27297,19723,34654,66871,34210,61094,64148,40620,35947,48435,104225,58565,41716,61861,31752,43019,63925,52118,58196,56804,58305,55990,67716,62055,58877,54627
1163,20230705,96033,32821,36156,35719,49307,18778,34742,49194,18402,12892,33084,12752,5835,12427,29681,18714,17017,13883,8850,17486,11959,13965,8375,16264,2800,1204,6211,12260,8114,1142,9815,4960,5936,4363,1686,2008,1505,13038,9058,1080,2572,28071,1458,9394,12115,16684,29959,13092,26549,12124,1938,11953,6169,3808,32055,61677,20484,23695,25341,17383,130156,99589,42311,39204,45271,20098,27059,31049,30568,28181,29386,42583,106873,90226,107574,37172,56514
1164,20230706,82650,111507,58792,35793,34586,29366,120068,75002,21301,22194,10767,14092,18115,14013,14098,24569,40270,10968,19953,11443,8598,14723,11780,10215,11266,3658,30186,13570,24860,5397,4125,2995,8621,6364,8238,32861,12654,2393,5049,11535,24719,54416,15141,11444,5086,12292,17024,25764,29884,51937,15131,34550,18313,21589,18864,15873,26408,17860,36823,31009,19265,36140,35637,50365,33422,30025,67609,39164,66670,119551,42302,74940,55545,48473,60078,59825,72145
1165,20230707,126175,55142,112838,63884,66561,99270,127718,24815,60637,23510,17758,13788,29665,38823,65348,34327,50429,63642,15311,30155,35640,47402,113767,24819,42684,42673,50101,17473,27196,43019,38630,45039,35466,39310,17219,17109,20214,19582,52476,117689,30763,38341,46923,41988,8006,30423,19387,25085,50639,36176,2936,36918,25397,46765,13386,31330,12558,3397,18537,31728,52840,46522,68880,57852,39618,42829,54329,80566,73139,128306,172430,164240,175451,170888,172941,139012,56607
1166,20230710,131863,75140,60552,60354,37606,156273,48620,41333,69298,31404,25609,36456,60469,68105,25851,29811,6359,38305,35117,37778,20312,19442,10336,34164,15209,9556,6441,1640,9909,9229,9407,14578,9365,13885,21818,6258,73291,36957,28059,14132,33274,60657,8966,19412,15723,8101,13839,7266,5868,37076,78937,33534,43058,67127,24015,20500,14671,12062,6355,18792,13898,6247,27157,6524,21265,19715,11414,20051,63641,17085,12021,38287,16264,39864,14849,35814,39288
1167,20230711,98746,130643,89804,59215,97381,60506,47976,118976,42112,28571,54883,19414,52312,19422,45647,53179,48445,5196,2101,7654,7510,11366,5362,30489,13225,10370,9922,3755,7233,5406,9785,8649,9883,13217,4544,7938,7942,13248,4057,8416,8586,2650,6018,8249,12215,1247,2345,2295,1922,9518,3783,5973,8141,3066,5819,5386,21102,8509,9097,18406,12974,28991,23938,8591,9969,22553,35378,22842,32185,11040,29533,12094,16043,26260,38639,35897,66611
1168,20230712,47689,44275,47745,23782,16649,22513,26978,23883,29354,6568,18707,10285,9365,11498,24613,70776,50585,12018,20311,9763,40785,25746,10977,12658,2060,2400,9542,2045,11945,13863,16259,6843,10415,5420,16431,19016,9130,8450,9257,11633,3237,1957,5523,15571,3975,10307,11292,5403,6114,7642,9824,2687,5544,12280,26728,27207,5488,4774,5300,9828,9351,4357,6951,8809,19525,43748,7646,13622,7444,10074,6878,36603,33790,33587,12488,21047,100437
1169,20230713,129340,84488,52742,85782,47137,9897,29417,15544,55804,98494,14563,42407,90322,11027,30802,54578,50676,30775,40847,8959,44087,109268,41519,20746,16371,12736,8034,4793,12344,12351,5110,5074,4135,8345,3204,6154,8079,37205,7094,23101,18223,11933,18200,17870,24864,21043,9079,9951,53508,5108,9643,6952,16144,36479,7229,16677,10425,37097,24022,10363,49780,37045,39831,10932,13652,15692,33249,40564,25297,17107,62357,47884,36948,18947,23057,12726,91978
1170,20230714,177678,82398,39075,41093,48144,43188,66241,60287,55341,90200,21781,48607,29856,11273,40908,19954,20179,30714,82959,17498,12340,20888,35826,50536,18959,14652,30643,15320,15883,9207,8116,8446,13818,7910,35105,13718,4923,17678,32397,9372,6025,12017,17527,10345,16718,59073,22376,28514,60947,60266,26300,33622,91848,44739,42354,78421,51016,23544,36098,35488,71628,37576,52462,32009,20895,46936,68414,73866,38904,139648,95475,68956,56770,86693,53325,101102,103125
1171,20230717,105787,39443,32693,31525,14993,49786,50198,29555,71632,44522,41728,21411,23499,26468,9339,40640,41704,11005,36274,28628,21335,14509,5014,18903,41697,13117,18552,15600,14486,3470,25943,18331,12519,3817,9432,2725,24100,7998,5431,9230,14386,20478,4057,16043,30063,8299,8210,3693,5943,32627,22681,9025,5531,21029,36813,125076,84802,7886,95475,3938,3945,4437,6040,20450,24567,8029,17562,15191,12801,12458,10136,4756,30936,16555,28357,36605,60302
1172,20230718,70297,64949,122121,74247,58182,81999,62567,48975,46478,44710,45628,41920,31764,18706,95993,61216,17539,16752,34275,84282,77532,11696,36831,31599,51176,34654,17311,18835,52052,53939,59813,7398,60748,36380,33678,45003,21550,17318,43002,19469,11276,31844,54022,21752,7952,7060,18141,1973,7187,15059,18851,11366,7800,27594,5952,31445,10476,5692,11680,26627,23900,22237,52798,31251,20159,21050,10990,4113,24635,21969,33470,43307,18721,11795,64228,75355,62286
1173,20230719,137464,70019,39860,13580,38375,18819,23771,17936,17621,29580,29375,81951,72617,108633,93420,82440,78302,78976,39998,60444,15611,27240,57271,12842,28015,59570,22596,16800,34045,10319,32921,30518,19595,6518,10124,8956,11640,20333,7692,8189,7500,6001,15770,7179,10396,12446,32832,7701,6575,14010,5692,15437,7519,6543,12970,11295,20684,11907,19089,9889,18685,11839,12072,10046,17496,11166,7205,12453,14068,19268,18421,24619,98480,24721,19131,21467,31721
1174,20230720,109346,45236,44492,47117,38522,14917,21172,22341,71067,44655,36268,56681,27798,30241,7335,38808,36178,29111,50798,22572,32799,43544,72280,21402,12888,10282,7852,8800,9790,7524,11816,7528,11316,23160,11988,10895,8042,8434,8286,29388,16392,21431,26950,10246,30125,27735,12140,50544,31108,21502,13315,19994,24780,14366,11501,12885,18499,27241,22216,17550,22123,16276,12658,15393,22595,16799,15208,13595,16347,14622,23732,26757,27229,19183,14795,24393,28685
1175,20230721,138345,160300,47681,57749,15066,45247,15858,58661,44565,25683,14066,39128,23136,23762,42477,68865,65009,80641,59379,87328,153758,72234,77199,47829,32252,7025,29560,9200,14793,42989,70493,29315,10804,5342,17930,6338,21806,35902,19941,13216,4840,7338,10766,13539,35232,16897,4882,7684,18638,9707,3066,15944,30451,34540,11003,14583,9894,5038,7518,9687,15196,8969,8245,9254,5701,13078,4167,4106,7199,10221,21156,8671,16904,10857,9416,25124,23078
1176,20230724,100855,57813,43097,57805,37440,59588,80162,84819,61450,44457,42732,17316,42445,27579,31854,55548,27448,14213,43038,40531,56680,51295,19014,19503,98151,82096,26664,23564,62741,78948,33003,25366,31157,39758,23729,27716,29581,32323,20080,20635,18617,16158,25815,18765,18277,38628,37129,15065,6179,4238,21539,4161,7819,23772,48741,20312,24801,18743,26411,22993,27942,37296,61330,6313,8787,9983,19691,5701,7592,11062,8565,41277,45424,4678,17549,39775,87519
1177,20230725,217827,60172,57005,42270,39464,53461,47332,40623,33284,32374,43448,45214,28150,23015,38626,46941,70197,46043,96289,99328,38259,18624,57192,25770,41706,58768,25537,25748,19899,15296,11815,52233,26119,9290,30695,1763,7219,12677,2614,2396,8830,9672,13446,10395,7942,14042,22206,39451,7770,6521,2274,10368,7563,4158,12180,25901,10744,8986,6902,20735,19274,9673,10376,36444,8247,16230,20143,11818,6370,22566,38182,19919,12370,10301,25351,40167,51915
1178,20230726,37771,35660,28207,40028,23972,20625,21855,60393,23109,18463,73364,52378,31587,10284,15888,8944,27313,32032,24786,27743,35586,39184,76523,47666,18553,39758,39606,20204,17069,42676,55280,45082,36782,21335,16581,16633,13572,12545,21873,14647,17688,15320,10943,11894,11783,10019,7292,8867,12176,18668,10374,11441,17500,90239,66032,88348,68613,34869,130617,62528,58332,46299,30109,26247,19434,22086,35426,25755,30059,43110,45053,38659,71931,219309,235474,150530,84266
1179,20230727,125707,49829,35439,27928,21794,14795,32231,14508,18756,20894,45113,23335,12468,16797,16258,13348,359388,123810,45464,37924,74789,32733,50725,83127,30305,95473,110822,123256,15401,49832,26524,12892,12732,23615,6760,30005,36193,13985,20466,14696,13880,9414,23386,19611,14781,11144,5417,83913,59825,38830,19362,11590,21498,32289,14360,3198,22586,27264,81586,30956,7585,15182,19989,5857,15767,21839,27680,34465,30764,26032,40964,38309,47519,48307,50519,41916,85839
1180,20230728,90640,83949,50008,45712,15328,17859,27232,43582,28996,23434,18834,16391,10074,30314,29847,30481,17841,44838,18021,24605,13314,31287,11493,8168,20638,12646,10925,17169,10752,15705,3440,10292,3986,3413,19682,31246,33159,86236,4897,14486,35812,145181,98688,152437,7522,14500,46785,38708,14571,18736,36081,18350,21296,7689,17060,15998,12274,6937,7308,4391,13856,8091,9766,15082,11923,11495,20138,39398,11332,10354,45140,11171,10667,19926,37957,41862,78813
1181,20230731,114028,43770,51046,43172,40716,21772,22336,35004,28433,26793,13915,23835,60569,23650,23374,19711,11630,25117,13594,63167,11859,69998,33529,26159,31572,6539,23201,54464,51728,30043,38749,37892,37760,59113,49809,49397,52362,22865,18542,13371,1065,14917,23922,3661,19567,13652,9651,12823,28476,30655,15384,13576,7901,7424,4680,23412,32370,9071,4619,56567,14212,29497,43364,51981,52412,25642,41071,52667,33777,31610,66753,41705,26282,29676,28229,50720,31543
1182,20230801,215077,79097,67884,12470,109659,42174,82006,34210,33688,42442,28307,27095,31160,57269,33665,34375,23656,33026,35897,72560,25592,32768,7802,15484,10968,10588,14751,20198,9456,9961,13734,5638,7342,10195,4863,13134,7243,3460,18961,9161,13091,7055,17873,4370,12883,4098,52778,18227,21252,10456,8765,33362,31025,20424,31858,18592,18298,36653,34552,37034,83137,37698,50645,7990,8561,72020,17309,12195,17956,27384,34915,24529,40346,67121,60545,100090,174198
1183,20230802,160137,62325,44996,43278,23795,20839,17736,23116,18992,18360,24440,14835,32282,19804,5543,25011,14239,18106,16623,13658,11169,20950,34604,36870,26547,17887,24424,12731,16298,27483,47132,15059,11515,19225,13131,25645,7710,9287,23704,25652,12641,15927,15930,9302,8689,11616,10504,9694,6495,6444,7823,11922,33993,30088,59417,52710,29122,49721,34781,33596,36064,26203,20784,20790,12512,30009,77530,25755,34032,20278,39738,17531,37374,11756,19461,35367,76134
1184,20230803,116569,112788,63764,51823,141292,65582,62613,47666,14927,20757,28107,22508,45376,27830,21335,17131,36957,21991,20066,8890,18411,14127,13635,38246,22699,14073,28596,12346,8576,28711,52179,43292,14777,34048,12966,9992,38717,5531,13981,4048,15932,12046,22814,14305,6496,16931,34769,14051,65926,5705,14795,27696,13413,25386,7441,14430,9768,9054,5870,4169,19141,14458,7069,17170,46133,8176,7974,22127,56064,24235,33357,11652,18025,25640,65420,139574,57266
1185,20230804,62425,53679,74190,102393,91771,19947,60032,52037,50873,23758,24225,9338,29508,35560,17228,21891,27531,44228,19264,82951,49373,35605,18990,34273,42216,70724,16389,11637,14117,10318,8307,27554,37158,31824,11863,42179,9690,32625,42386,30916,16013,25343,21834,11568,10751,6758,6116,6076,9682,5087,81350,169380,276105,29436,21336,7690,8948,22781,17753,14691,18164,11856,8907,8353,11500,14276,7565,4907,14385,12209,43624,27603,20043,46278,23247,31090,93695
1186,20230807,69981,41293,33623,66323,117976,44093,29580,38655,46576,9539,50238,31529,43261,42903,21954,19375,14956,9741,54387,29925,6929,21102,29312,13919,22959,25120,24624,14946,10120,12910,10744,7171,5522,5667,4408,7105,10928,21038,10126,32569,10987,38486,17494,16242,11016,15133,25522,9408,12979,11075,25552,36551,34072,12513,5820,13683,9265,28074,58578,7982,3942,12771,39481,31519,12237,22859,8447,16052,13508,11556,42387,16076,19421,5703,7017,13510,45099
1187,20230808,319213,88087,51497,77992,44097,19895,14777,54587,20301,10723,22998,13096,28688,10522,83428,61823,67507,76256,108728,41234,21317,14365,42706,14937,14826,22570,16391,33727,16496,59706,18072,59709,28214,21847,4098,10557,8236,12020,7141,13589,9844,5763,4258,1966,5675,14228,3582,2891,5751,11957,7688,14516,39146,31646,25066,17974,5125,15322,7374,6623,17490,16720,14503,68275,19881,9731,16384,16344,12698,11863,21487,36685,14274,63151,55849,27467,22656
1188,20230809,191649,108151,121739,157398,122218,50868,81199,45881,39374,14894,13811,20388,16500,29252,17567,23449,14475,16907,20832,26535,13520,13516,19250,16762,14822,28414,24153,30701,33863,39399,14965,12321,16393,20801,21965,34320,13812,4939,7647,4935,2383,1823,3407,1053,12029,35566,6863,34364,92526,65350,62005,30398,21700,8687,10208,47510,12332,3092,11586,6751,8351,6440,6851,12475,5985,5597,7872,5390,98434,7238,15657,103285,113573,86837,37156,26414,26657
1189,20230810,56492,19766,16799,28699,72823,50347,111152,18665,10403,59113,25290,158421,46036,47939,8660,25992,14886,16245,16638,15146,23187,14259,11413,7110,14521,11044,28984,34208,9279,26416,7263,9007,8460,4709,9598,3769,4462,10983,6576,4789,9705,4705,9269,51745,53642,40158,9706,15438,4463,3242,7127,10104,7196,68123,14865,10867,10576,17336,3490,84273,66706,160175,116277,103474,13560,18459,50449,19588,14889,28408,30875,17854,26427,40651,56273,55430,55384
1190,20230811,80706,37383,35170,28963,22884,35379,41330,22132,46183,34549,23914,34802,89875,71802,22762,37142,21788,9376,14504,15010,17279,40223,15749,11846,16110,23183,9853,22571,15766,15662,24038,6909,14509,13069,18531,11023,12726,8530,14680,14854,22577,7661,12459,38315,4047,5598,2615,5756,37856,24448,18999,18136,10823,22708,10866,9563,4847,7846,12924,18012,16630,41576,47525,54810,44715,47992,25388,6751,16340,34926,22035,22924,11429,16436,20958,52843,70855
